المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/08,"45,062,576"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,062,719"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,062,940"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,062,950"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,063,320"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,063,824"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,063,551"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,063,995"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,064,035"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,064,172"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/05/09,"45,064,466"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,064,517"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,064,635"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,064,702"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,064,822"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,064,834"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,064,872"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,064,920"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,065,051"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,065,110"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,065,483"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,065,342"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,065,647"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,065,729"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,065,785"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,066,080"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,066,934"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,066,280"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,066,304"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,066,325"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,066,450"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,066,463"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,066,684"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,066,771"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,067,087"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,067,114"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,067,251"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,067,259"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,068,374"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,068,611"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,067,384"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,067,463"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,067,535"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,067,611"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,067,656"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,067,705"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,067,775"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,067,852"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,068,156"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,068,288"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,068,358"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,068,373"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,068,590"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,068,648"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,068,970"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,069,384"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,069,990"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,068,785"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,068,893"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,068,909"
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/05/09,"45,069,188"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,069,539"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,069,708"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,069,739"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,069,957"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/05/09,"45,070,547"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,070,196"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,070,276"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,070,805"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,070,814"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,070,843"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,071,482"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,071,629"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,071,477"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,071,577"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,071,697"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,071,811"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,071,932"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,072,112"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,072,264"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,072,617"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,072,666"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,072,847"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,073,077"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,073,139"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/05/09,"45,073,191"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,073,400"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,073,594"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,073,633"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,073,857"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,073,898"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,074,052"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,074,217"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,074,326"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/05/09,"45,074,364"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/05/09,"45,064,469"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/05/09,"45,064,351"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/05/09,"45,065,543"
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/05/09,"45,071,620"
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/05/09,"45,072,693"
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/05/09,"45,072,451"
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/05/09,"45,072,378"
